merchant_name,merchant_area,category,display,product,price,discount_price,isDiscount,description
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Hot Almara Kopi (kopi Susu Gula Aren),20000,,0,Sajian Kopi Susu Gula Aren Yang Berbeda Dari Khalayak Umum
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Ice Almara Kopi (kopi Susu Gula Aren),22000,,0,Sajian Kopi Susu Gula Aren Yang Berbeda Dari Khalayak Umum
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Hot Millsis,20000,,0,Sajian Susu Coklat Milo Dengan Racikan Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Ice Millsis,20000,,0,Sajian Susu Coklat Milo Dengan Racikan Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Hot Millbro,22000,,0,Sajian Susu Coklat Milo Plus Espresso Dengan Racikan Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Ice Millbro,22000,,0,Sajian Susu Coklat Milo Plus Espresso Dengan Racikan Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Hot 330 Helateh,15000,,0,Sajian Teh Tarik Segar Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Ice 330 Helateh,18000,,0,Sajian Teh Tarik Segar Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Hot Ilusi Kopi,23000,,0,Sajian Kopi Beraroma Rum Dengan Racikan Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Ice Ilusi Kopi,25000,,0,Sajian Kopi Beraroma Rum Dengan Racikan Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Signature,Kopi Jelly,20000,,0,
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Hot Americano,18000,,0,Sajian Kopi Hitam Dengan Beans Pilihan (Arabica)
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Ice Americano,20000,,0,Sajian Kopi Hitam Dengan Beans Pilihan (Arabica)
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Hot Latte,18000,,0,Sajian Kopi Arabica Khas 3 : 30 Kopi Yang dipadukan dengan Susu Segar
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Ice Latte,20000,,0,Sajian Kopi Arabica Khas 3 : 30 Kopi Yang dipadukan dengan Susu Segar
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Hot Cappucino,20000,,0,Sajian Kopi Arabica Khas 3 : 30 Kopi Yang dipadukan dengan Susu Segar
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Ice Cappucino,22000,,0,Sajian Kopi Arabica Khas 3 : 30 Kopi Yang dipadukan dengan Susu Segar
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Hot Mocacino,20000,,0,Sajian Kopi Arabica Khas 3 : 30 Kopi Yang dipadukan dengan Susu Segar dan Bubuk Coklat
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Ice Mocacino,22000,,0,Sajian Kopi Arabica Khas 3 : 30 Kopi Yang dipadukan dengan Susu Segar dan Bubuk Coklat
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Hot Caramel Latte,20000,,0,Sajian Kopi Khas 3 : 30 Kopi dengan Syrup Caramel
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Ice Frappucino,25000,,0,Sajian Minuman Blend Dengan Racikan Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Ice Caramel Latte,22000,,0,Sajian Kopi Khas 3 : 30 Kopi dengan Syrup Caramel
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Hot Hazelnut Latte,20000,,0,Sajian Kopi Khas 3 : 30 Kopi dengan Syrup Hazelnut
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Ice Hazelnut Latte,22000,,0,Sajian Kopi Khas 3 : 30 Kopi dengan Syrup Hazelnut
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Hot Vanilla Latte,20000,,0,Sajian Kopi Khas 3 : 30 Kopi dengan Syrup Vanilla
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Ice Vanilla Latte,22000,,0,Sajian Kopi Khas 3 : 30 Kopi dengan Syrup Vanilla
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Vietnam Drip,18000,,0,
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Kopi Tarik,18000,,0,Kopi Tarik Adalah Minuman Kopi Yang Berasal Dari Asia Tenggara
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Kopi Matcha,27000,,0,Matcha Yg Di Mix Dengan Espresso
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Coffee,Kopi Charcoal,25000,,0,Charcoal Yang Di Mix Dengan Espresso
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Hot Matcha,27500,,0,Sajian Minuman Segar Rasa Matcha
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Ice Matcha,25000,,0,Sajian Minuman Segar Rasa Matcha
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Hot Charcoal,22000,,0,Sajian Minuman Segar Rasa Charcoal Yang Unik
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Ice Charcoal,22000,,0,Sajian Minuman Segar Rasa Charcoal Yang Unik
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Hot Coklat,22000,,0,Sajian Minuman Segar Rasa Coklat
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Ice Coklat,22000,,0,Sajian Minuman Segar Rasa Coklat
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Hot Lemon Tea,18000,,0,Sajian Teh Segar Dengan Rasa Lemon
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Ice Lemon Tea,18000,,0,Sajian Teh Segar Dengan Rasa Lemon
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Ice Yakult Squash,20000,,0,Sajian Minuman Segar Paduan Yakult Dan Racikan Khas 3 : 30 Kopi
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Kopi Beer,20000,,0,Sensasi Kopi Yang Segar
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Teh Jelly,20000,,0,Teh Dengan Campuran Susu Yg Di Mix Jelly
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Lemon Squash,20000,,0,Minuman Lemon Dengan Campuran Sparkling Water
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Ocean Blue,20000,,0,
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Chocomint,22000,,0,
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Lychee Squash,20000,,0,
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Non Coffee,Chocoreo,25000,,0,Perpaduan Chocolate Dan Oreo
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Snack,Pisang Lumer Coklat,19000,,0,Sajian Pisang Lumer Dengan Rasa Coklat Yang Begitu Menggoda
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Snack,Roti Bakar,22500,,0,Sajian Roti Bakar Kombinasi Keju Coklat Dan Wijen
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Snack,Kentang Goreng,22500,,0,Sajian Kentang Goreng
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Ngemil 1,35000,,0,Roti Bakar + Kopi Almara
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Ngemil 2,35000,,0,Roti Goreng + Kopi Almara
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Ngemil 3,35000,,0,Kentang Goreng + Kopi Almara
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Mix Bento,37000,,0,Mix Bento + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Bento Shrimp Roll,37000,,0,Shrimp Roll + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Bento Ebi Furai,37000,,0,Ebi Furai + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Bento Ekkado,37000,,0,Ekkado + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Chicken Teriyaki,37000,,0,Chicken Teriyaki + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Chicken Blackpaper,37000,,0,Chicken Blackpaper + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Beff Teriyaki,37000,,0,Beff Teriyaki + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Beff Blackpaper,37000,,0,Beff Blackpaper + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Mie Ayam,25000,,0,Mie Ayam + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Mie Ayam Bakso,27000,,0,Mie Ayam Bakso + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Mie Yamin,25000,,0,Mie Yamin + Leci/Lemon Tea
"330 Kopi, Ciledug",jakarta,Kopi/Minuman/Roti,Paket,Paket Mie Yamin Bakso,27000,,0,Mie Yamin Bakso + Leci/Lemon Tea
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Paket Hemat,Hemat Berdua,70000,,0,2 Chicken Steak + 2 Es Jeruk
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Paket Hemat,Hemat 1,33000,,0,1 Chicken + Es Teh Manis
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Paket Hemat,Hemat Combo 3,105000,,0,1 Chicken + 1 Sirloin + 1 Tenderloin + 3 Es Teh Manis
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Paket Hemat,Hemat Combo 2,100000,,0,Blackpepper + Tenderloin Double + 2 Es Jeruk
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Paket Hemat,Hemat Combo 1,90000,,0,Chicken Double + Sirloin Double + 2 Es Jeruk
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Paket Hemat,Hemat Super 5,165000,,0,5 Chicken Steak + 5 Es Teh Manis
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,New Varian,Chicken Steak Pops,20000,,0,"Chicken, Kentang, Mix Vegetable, Brown Sauce"
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,New Varian,Sirloin Steak Beef Pops,25000,,0,"Daging Sapi Crispy, Kentang, Mix Vegetablre, Brown Sauce"
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,New Varian,Tenderloin Steak Beef Pop,25000,,0,"Daging Sapi Has Dalam, Mix Vegetable, Kentang, Brown Sauce"
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Crispy,Chicken Crispy,25000,,0,Dijamin ketagihan
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Crispy,Tenderloin Crispy,28000,,0,Testur daging sapi has dalam yg begitu lembut
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Crispy,Sirloin Steak Crispy,28000,,0,Steak daging sapi menggunakan daging has luar
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Crispy,Chicken Double,32000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Crispy,Sirloin Double,42000,,0,Steak Daging Sapi Has Luar Crispy
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Crispy,Tenderloin Double,42000,,0,"Menggunakan daging has dalam, testur lebih lembut"
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Original,Beef Steak,42000,,0,Steak daging sapi original dengan kuah mashroom
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Original,Blackpepper,42000,,0,Steak daging sapi original dengan kuah lada hitam
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Original,Chicken Mushroom,33000,,0,Steak Ayam Dada Vilet Kuah Mushroom
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Original,Chicken Pepper,32000,,0,Steak Ayam Dada Vilet Kuah Lada Hitam
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Original,Sirloin Import 175 Gram,80000,,0,Steak Daging Sapi Has Luar Import Kuah Mushroom
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Original,Rib Eye Import 175 Gram,80000,,0,Steak Daging Sapi Import Rib
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Geprek,Chicken Steak Geprek,25000,,0,Sensasi makan steak pedas
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Geprek,Sirloin Steak Geprek,30000,,0,"Sensasi makan steak daging sapi yg pedas, sudah sama nasi"
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Geprek,Tenderloin Steak Geprek,30000,,0,"Sensasi makan steak daging sapi pedas, sudah sama nasi"
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Ikan,Steak Cumi,30000,,0,Steak Cumi Crispy
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Ikan,Steak Tuna Pepper,35000,,0,Steak Tuna Bakar Lada Hitam
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Ikan,Steak Tuna Mushroom,35000,,0,Steak Tuna Bakar Kuah Jamur
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Steak Ikan,Steak Dori Crispy,30000,,0,Steak Ikan Dori Crispy
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Menu Tambahan,Nasi,6000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Menu Tambahan,Kuah Steak,6000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Menu Tambahan,Chicken Drumstick,25000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Menu Tambahan,Spaghetty,20000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Menu Tambahan,Kentang Lokal,13000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Menu Tambahan,Frenchfries,15000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Lemon Tea,13000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Es Tea Manis,8000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Lemon Squash,17000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Es Jeruk,13000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Teh Tawar,5000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Capucino Float,18000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Avocado Float,20000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Orange Float,20000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Milkshake Vanila,18000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Milkshake Strawberry,18000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Milkshake Coklat,18000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Milkshake Vanila Spesial,20000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Milkshake Coklat Spesial,20000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Milkshake Strawberry Spesial,20000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Orange,15000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Es Capucino,15000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Milkshake Mocca,18000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Milkshake Mocca Spesial,21000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Minuman,Lemon Fresh,15000,,0,
"Abe Steak, Cibubur",jakarta,Aneka nasi/Minuman/Barat,Chicken Drumstick,Chicken Drumstick,25000,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Kantong Belanja,Tas ABUBA ( Max 5 Box ),13200,,0,
"Abuba Steak, Cikarang",jakarta,Barat,New Menu,Lychee Popping Boba,35200,,0,
"Abuba Steak, Cikarang",jakarta,Barat,New Menu,Peach Popping Boba,35200,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Dessert,Choco Volcano,49500,,0,"Kandungan gizi dengan  Gramasi 1 Porsi, Total Calorie : 564 Kcal, Carbohydrate : 53.08 g, Protein : 8.7 g, Fat : 35.4 g"
"Abuba Steak, Cikarang",jakarta,Barat,Dessert,Oreo Fruit Blast,39600,,0,"Kandungan gizi dengan  Gramasi 1 Porsi, Total Calorie : 382.1 Kcal, Carbohydrate : 58.6 g, Protein : 5.3 g, Fat : 15.7 g"
"Abuba Steak, Cikarang",jakarta,Barat,Dessert,Bread Pudding Classic,44000,,0,"Kandungan gizi dengan  Gramasi 1 Porsi, Total Calorie : 303.8 Kcal, Carbohydrate : 25.7 g, Protein : 6.65 g, Fat : 20.1 g"
"Abuba Steak, Cikarang",jakarta,Barat,Juice,Guava Juice,28600,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 95.7 Kcal, Carbohydrate : 32.8 g, Protein : 2.3 g, Fat : 0.9 g"
"Abuba Steak, Cikarang",jakarta,Barat,Juice,Honeydew Juice,28600,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 93.1 Kcal, Carbohydrate : 23.2 g, Protein : 0.5 g, Fat : 0.1 g"
"Abuba Steak, Cikarang",jakarta,Barat,Juice,Mango Juice,28600,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 115 Kcal, Carbohydrate : 26.5 g, Protein : 0.5 g, Fat : 0.4 g"
"Abuba Steak, Cikarang",jakarta,Barat,Juice,Sourmint,28600,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 76.6 Kcal, Carbohydrate : 31.4 g, Protein : 1 g, Fat : 3.3 g"
"Abuba Steak, Cikarang",jakarta,Barat,Juice,Soursop Juice,28600,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 96.9 Kcal, Carbohydrate : 36.4 g, Protein : 1 g, Fat : 3.3 g"
"Abuba Steak, Cikarang",jakarta,Barat,Juice,Strawberry Juice,31900,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 89.7 Kcal, Carbohydrate : 19.9 g, Protein : 0.7 g, Fat : 0.4 g"
"Abuba Steak, Cikarang",jakarta,Barat,Juice,Watermelon Juice,28600,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 95.3 Kcal, Carbohydrate : 22.4 g, Protein : 0.5 g, Fat : 0.2 g"
"Abuba Steak, Cikarang",jakarta,Barat,Juice,Orange Juice,28600,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 114.1 Kcal, Carbohydrate : 26.4 g, Protein : 0.7 g, Fat : 0.1 g"
"Abuba Steak, Cikarang",jakarta,Barat,Juice,Avocado Juice,31900,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 284.4 Kcal, Carbohydrate : 16.2 g, Protein : 3.3 g, Fat : 23.2 g"
"Abuba Steak, Cikarang",jakarta,Barat,Milkshake,Oreo Milkshake,36300,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 483.3 Kcal, Carbohydrate : 64.5 g, Protein : 9 g, Fat : 21.9 g"
"Abuba Steak, Cikarang",jakarta,Barat,Milkshake,Strawbeery Milkshake,36300,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 371.7 Kcal, Carbohydrate : 55.7 g, Protein : 7.6 g, Fat : 14 g"
"Abuba Steak, Cikarang",jakarta,Barat,Milkshake,Vanilla Milkshake,36300,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 402.7 Kcal, Carbohydrate : 53.4 g, Protein : 8.3 g, Fat : 18.1 g"
"Abuba Steak, Cikarang",jakarta,Barat,Milkshake,Chocolate Milkshake,36300,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Mocktails,Ice Age Melt Down,33000,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 299 Kcal, Carbohydrate : 71.9 g, Protein : 0.3 g, Fat : 0.2 g"
"Abuba Steak, Cikarang",jakarta,Barat,Mocktails,Lychee Tea,30800,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Mocktails,Mojito Classic,29700,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Mocktails,Peach Tea,30800,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Mocktails,The Genjer,33000,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 115.5 Kcal, Carbohydrate : 28.1 g, Protein : 5.9 g, Fat : 0.3 g"
"Abuba Steak, Cikarang",jakarta,Barat,Mocktails,The Passion,33000,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Air Mineral,15400,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Coca Cola,20900,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Hot Chocolate,24200,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 62.3 Kcal, Carbohydrate : 9.4 g, Protein : 1.6 g, Fat : 2 g"
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Hot Lemonade,18700,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Hot Tea,15400,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 62.3 Kcal, Carbohydrate : 15.4 g, Protein : 0 g, Fat : 0 g"
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Hot Tea Sweet,15400,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 62.3 Kcal, Carbohydrate : 15.4 g, Protein : 0 g, Fat : 0 g"
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Hot Lemontea,18700,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Ice Chocolate,24200,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 62.3 Kcal, Carbohydrate : 9.4 g, Protein : 1.6 g, Fat : 2 g"
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Ice Lemonade,18700,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Ice Tea,15400,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 62.3 Kcal, Carbohydrate : 15.4 g, Protein : 0 g, Fat : 0 g"
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Ice Tea Sweet,15400,,0,"Kandungan gizi dengan  Gramasi 1 gelas, Total Calorie : 62.3 Kcal, Carbohydrate : 15.4 g, Protein : 0 g, Fat : 0 g"
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Sprite,20900,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Lainnya,Ice Lemontea,18700,,0,
"Abuba Steak, Cikarang",jakarta,Barat,Wagyu,Rib Eye Wagyu 4-5,275000,,0,"Kandungan gizi dengan mashed potato Gramasi 1 Porsi, Total Calorie : 914.9 Kcal, Carbohydrate : 22.9 g, Protein : 54 g, Fat : 68 g | Dengan potato wedges, Total Calorie : 772.5 Kcal, Carbohydrate : 28.3 g, Protein : 53.9 g, Fat : 49.6 g"
"Abuba Steak, Cikarang",jakarta,Barat,Wagyu,Rib Eye Wagyu 6-7,344300,,0,"Kandungan gizi dengan mashed potato Gramasi 1 Porsi, Total Calorie : 914.9 Kcal, Carbohydrate : 22.9 g, Protein : 54 g, Fat : 68 g | Dengan potato wedges, Total Calorie : 772.5 Kcal, Carbohydrate : 28.3 g, Protein : 53.9 g, Fat : 49.6 g"
"Abuba Steak, Cikarang",jakarta,Barat,Wagyu,Tenderloin Wagyu,352000,,0,"Kandungan gizi dengan mashed potato Gramasi 1 Porsi, Total Calorie : 762.3 Kcal, Carbohydrate : 28.3 g, Protein : 45.1 g, Fat : 50.8 g | Dengan potato wedges, Total Calorie : 826.9 Kcal, Carbohydrate :22.9 g, Protein :45.2 g, Fat : 60.4 g"
"Abuba Steak, Cikarang",jakarta,Barat,Wagyu,Sirloin Wagyu 4-5,255200,,0,"Kandungan gizi dengan mashed potato Gramasi 1 Porsi, Total Calorie : 884.8 Kcal, Carbohydrate : 22.9 g, Protein : 67.4 g, Fat : 56 g | Dengan potato wedges, Total Calorie : 820.2 Kcal, Carbohydrate : 28.3 g, Protein : 62.3 g, Fat : 46.4 g"
"Abuba Steak, Cikarang",jakarta,Barat,Wagyu,Sirloin Wagyu 6-7,337700,,0,"Kandungan gizi dengan mashed potato Gramasi 1 Porsi, Total Calorie : 884.8 Kcal, Carbohydrate : 22.9 g, Protein : 67.4 g, Fat : 56 g | Dengan potato wedges, Total Calorie : 820.2 Kcal, Carbohydrate : 28.3 g, Protein : 62.3 g, Fat : 46.4 g"
"Abuba Steak, Cikarang",jakarta,Barat,Tenderloin,Tenderloin Local,115500,,0,"Kandungan gizi dengan mashed potato Gramasi 1 Porsi, Total Calorie : 762.3 Kcal, Carbohydrate : 28.3 g, Protein : 45.1 g, Fat : 50.8 g | Dengan potato wedges, Total Calorie : 826.9 Kcal, Carbohydrate :22.9 g, Protein :45.2 g, Fat : 60.4 g"
"Abuba Steak, Cikarang",jakarta,Barat,Tenderloin,Tenderloin Nz,168300,,0,"Kandungan gizi dengan mashed potato Gramasi 1 Porsi, Total Calorie : 762.3 Kcal, Carbohydrate : 28.3 g, Protein : 45.1 g, Fat : 50.8 g | Dengan potato wedges, Total Calorie : 826.9 Kcal, Carbohydrate :22.9 g, Protein :45.2 g, Fat : 60.4 g"
